"screen_name","line","word"
"justxavier2004",8,"star"
"justxavier2004",8,"wars"
"justxavier2004",8,"goty"
"justxavier2004",8,"lie"
"justxavier2004",8,"https://t.co/egosjco7nt"
"justxavier2004",9,"shouldve"
"justxavier2004",9,"posted"
"justxavier2004",9,"lego"
"justxavier2004",9,"star"
"justxavier2004",9,"wars"
"justxavier2004",9,"news"
"justxavier2004",9,"https://t.co/gl3ngucd4r"
"justxavier2004",10,"lego"
"justxavier2004",10,"star"
"justxavier2004",10,"wars"
"justxavier2004",10,"skywalker"
"justxavier2004",10,"sagas"
"justxavier2004",10,"lightsaber"
"justxavier2004",10,"force"
"justxavier2004",10,"combat"
"justxavier2004",10,"insane"
"justxavier2004",10,"hope"
"justxavier2004",10,"information"
"justxavier2004",10,"https://t.co/tjvqdze42d"
"justxavier2004",11,"@justtankman"
"justxavier2004",11,"lego"
"justxavier2004",11,"batman"
"justxavier2004",11,"star"
"justxavier2004",11,"wars"
"justxavier2004",11,"game"
"justxavier2004",11,"imo"
"justxavier2004",12,"@mirrorwqve"
"justxavier2004",12,"@krishbhojwani"
"justxavier2004",12,"lego"
"justxavier2004",12,"star"
"justxavier2004",12,"wars"
"justxavier2004",12,"goated"
"justxavier2004",13,"star"
"justxavier2004",13,"wars"
"justxavier2004",13,"book"
"justxavier2004",13,"boba"
"justxavier2004",13,"fett"
"justxavier2004",13,"continue"
"justxavier2004",13,"lego"
"justxavier2004",13,"star"
"justxavier2004",13,"wars"
"justxavier2004",13,"skywalker"
"justxavier2004",13,"saga"
"justxavier2004",13,"kenobi"
"justxavier2004",13,"bad"
"justxavier2004",13,"batch"
"justxavier2004",13,"s2"
"justxavier2004",13,"andor"
"justxavier2004",13,"mandalorian"
"justxavier2004",13,"s3"
"justxavier2004",14,"@aaronskyguy"
"justxavier2004",14,"star"
"justxavier2004",14,"wars"
"justxavier2004",14,"game"
"justxavier2004",14,"lego"
"justxavier2004",14,"star"
"justxavier2004",14,"wars"
"justxavier2004",14,"game"
"justxavier2004",14,"https://t.co/hhxgrrdcel"
"justxavier2004",15,"@theastroidmech"
"justxavier2004",15,"mind"
"justxavier2004",15,"check"
"justxavier2004",15,"thread"
"justxavier2004",15,"lego"
"justxavier2004",15,"star"
"justxavier2004",15,"wars"
"justxavier2004",15,"news"
"justxavier2004",15,"space"
"justxavier2004",15,"travel"
"justxavier2004",15,"pretty"
"justxavier2004",16,"lego"
"justxavier2004",16,"star"
"justxavier2004",16,"wars"
"justxavier2004",16,"era"
"justxavier2004",16,"lego"
"justxavier2004",16,"star"
"justxavier2004",16,"wars"
"justxavier2004",16,"hype"
"justxavier2004",16,"era"
"justxavier2004",16,"https://t.co/twhebkytud"
"ComicBookNOW",1,"lego"
"ComicBookNOW",1,"sets"
"ComicBookNOW",1,"launch"
"ComicBookNOW",1,"tonight"
"ComicBookNOW",1,"advent"
"ComicBookNOW",1,"calendars"
"ComicBookNOW",1,"jurassic"
"ComicBookNOW",1,"world"
"ComicBookNOW",1,"star"
"ComicBookNOW",1,"wars"
"ComicBookNOW",1,"https://t.co/ekdbndm2bm"
"ComicBookNOW",1,"https://t.co/jlvnpfyvym"
"NerdApproved",1,"lego"
"NerdApproved",1,"sets"
"NerdApproved",1,"launch"
"NerdApproved",1,"tonight"
"NerdApproved",1,"advent"
"NerdApproved",1,"calendars"
"NerdApproved",1,"jurassic"
"NerdApproved",1,"world"
"NerdApproved",1,"star"
"NerdApproved",1,"wars"
"NerdApproved",1,"https://t.co/sujd05ej3i"
"NerdApproved",1,"https://t.co/yjnt0vybog"
"lmperverse",1,"watch"
"lmperverse",1,"matty"
"lmperverse",1,"build"
"lmperverse",1,"lego"
"lmperverse",1,"star"
"lmperverse",1,"wars"
"lmperverse",1,"imperial"
"lmperverse",1,"star"
"lmperverse",1,"destroyer"
"lmperverse",1,"https://t.co/bzlkvsffiw"
"Lego_enthusiast",1,"lego"
"Lego_enthusiast",1,"star"
"Lego_enthusiast",1,"wars"
"Lego_enthusiast",1,"ewok"
"Lego_enthusiast",1,"village"
"Lego_enthusiast",1,"set"
"Lego_enthusiast",1,"bids"
"Lego_enthusiast",1,"watchers"
"Lego_enthusiast",1,"sat"
"Lego_enthusiast",1,"28th"
"Lego_enthusiast",1,"aug"
"Lego_enthusiast",1,"150pm"
"Lego_enthusiast",1,"https://t.co/6fwpo6q6cj"
"Lego_enthusiast",1,"#lego"
"Lego_enthusiast",1,"#afol"
"Lego_enthusiast",1,"#legos"
"Lego_enthusiast",1,"#legofan"
"Lego_enthusiast",1,"#legomania"
"Lego_enthusiast",1,"#ad"
"Lego_enthusiast",1,"#legolife"
"Lego_enthusiast",1,"https://t.co/squajrlicd"
"Lego_enthusiast",2,"lego"
"Lego_enthusiast",2,"star"
"Lego_enthusiast",2,"wars"
"Lego_enthusiast",2,"minifigures"
"Lego_enthusiast",2,"job"
"Lego_enthusiast",2,"lot"
"Lego_enthusiast",2,"bundle"
"Lego_enthusiast",2,"bids"
"Lego_enthusiast",2,"watchers"
"Lego_enthusiast",2,"mon"
"Lego_enthusiast",2,"30th"
"Lego_enthusiast",2,"aug"
"Lego_enthusiast",2,"800pm"
"Lego_enthusiast",2,"https://t.co/kl2icdpfqd"
"Lego_enthusiast",2,"#lego"
"Lego_enthusiast",2,"#afol"
"Lego_enthusiast",2,"#legos"
"Lego_enthusiast",2,"#legofan"
"Lego_enthusiast",2,"#legomania"
"Lego_enthusiast",2,"#ad"
"Lego_enthusiast",2,"#legolife"
"Lego_enthusiast",2,"https://t.co/rhxk47pmsz"
"Lego_enthusiast",3,"lego"
"Lego_enthusiast",3,"star"
"Lego_enthusiast",3,"wars"
"Lego_enthusiast",3,"ucs"
"Lego_enthusiast",3,"snowspeeder"
"Lego_enthusiast",3,"bids"
"Lego_enthusiast",3,"watchers"
"Lego_enthusiast",3,"mon"
"Lego_enthusiast",3,"30th"
"Lego_enthusiast",3,"aug"
"Lego_enthusiast",3,"512pm"
"Lego_enthusiast",3,"https://t.co/adykm5xjln"
"Lego_enthusiast",3,"#lego"
"Lego_enthusiast",3,"#afol"
"Lego_enthusiast",3,"#legos"
"Lego_enthusiast",3,"#legofan"
"Lego_enthusiast",3,"#legomania"
"Lego_enthusiast",3,"#ad"
"Lego_enthusiast",3,"#legolife"
"Lego_enthusiast",3,"https://t.co/aql8epcufj"
"Lego_enthusiast",4,"lego"
"Lego_enthusiast",4,"star"
"Lego_enthusiast",4,"wars"
"Lego_enthusiast",4,"ucs"
"Lego_enthusiast",4,"snowspeeder"
"Lego_enthusiast",4,"bids"
"Lego_enthusiast",4,"watchers"
"Lego_enthusiast",4,"mon"
"Lego_enthusiast",4,"30th"
"Lego_enthusiast",4,"aug"
"Lego_enthusiast",4,"512pm"
"Lego_enthusiast",4,"https://t.co/adykm5xjln"
"Lego_enthusiast",4,"#lego"
"Lego_enthusiast",4,"#afol"
"Lego_enthusiast",4,"#legos"
"Lego_enthusiast",4,"#legofan"
"Lego_enthusiast",4,"#legomania"
"Lego_enthusiast",4,"#ad"
"Lego_enthusiast",4,"#legolife"
"Lego_enthusiast",4,"https://t.co/yzm8kx7si9"
"Lego_enthusiast",5,"lego"
"Lego_enthusiast",5,"star"
"Lego_enthusiast",5,"wars"
"Lego_enthusiast",5,"ucs"
"Lego_enthusiast",5,"tie"
"Lego_enthusiast",5,"interceptor"
"Lego_enthusiast",5,"official"
"Lego_enthusiast",5,"complete"
"Lego_enthusiast",5,"stickers"
"Lego_enthusiast",5,"bids"
"Lego_enthusiast",5,"watchers"
"Lego_enthusiast",5,"sun"
"Lego_enthusiast",5,"5th"
"Lego_enthusiast",5,"sep"
"Lego_enthusiast",5,"836pm"
"Lego_enthusiast",5,"https://t.co/fiognxajt2"
"Lego_enthusiast",5,"#lego"
"Lego_enthusiast",5,"#afol"
"Lego_enthusiast",5,"#legos"
"Lego_enthusiast",5,"#legofan"
"Lego_enthusiast",5,"#legomania"
"Lego_enthusiast",5,"#ad"
"Lego_enthusiast",5,"#legolife"
"Lego_enthusiast",5,"https://t.co/vqihpv8sz1"
"Lego_enthusiast",6,"lego"
"Lego_enthusiast",6,"star"
"Lego_enthusiast",6,"wars"
"Lego_enthusiast",6,"ucs"
"Lego_enthusiast",6,"snowspeeder"
"Lego_enthusiast",6,"bids"
"Lego_enthusiast",6,"watchers"
"Lego_enthusiast",6,"mon"
"Lego_enthusiast",6,"30th"
"Lego_enthusiast",6,"aug"
"Lego_enthusiast",6,"512pm"
"Lego_enthusiast",6,"https://t.co/adykm5xjln"
"Lego_enthusiast",6,"#lego"
"Lego_enthusiast",6,"#afol"
"Lego_enthusiast",6,"#legos"
"Lego_enthusiast",6,"#legofan"
"Lego_enthusiast",6,"#legomania"
"Lego_enthusiast",6,"#ad"
"Lego_enthusiast",6,"#legolife"
"Lego_enthusiast",6,"https://t.co/lnb7gayoff"
"Lego_enthusiast",7,"lot"
"Lego_enthusiast",7,"lego"
"Lego_enthusiast",7,"star"
"Lego_enthusiast",7,"wars"
"Lego_enthusiast",7,"clone"
"Lego_enthusiast",7,"wars"
"Lego_enthusiast",7,"minifigures"
"Lego_enthusiast",7,"droids"
"Lego_enthusiast",7,"weapons"
"Lego_enthusiast",7,"check"
"Lego_enthusiast",7,"photos"
"Lego_enthusiast",7,"bids"
"Lego_enthusiast",7,"watchers"
"Lego_enthusiast",7,"fri"
"Lego_enthusiast",7,"3rd"
"Lego_enthusiast",7,"sep"
"Lego_enthusiast",7,"214am"
"Lego_enthusiast",7,"https://t.co/h7eqxpbcfw"
"Lego_enthusiast",7,"#lego"
"Lego_enthusiast",7,"#afol"
"Lego_enthusiast",7,"#legos"
"Lego_enthusiast",7,"#legofan"
"Lego_enthusiast",7,"#legomania"
"Lego_enthusiast",7,"#ad"
"Lego_enthusiast",7,"#legolife"
"Lego_enthusiast",7,"https://t.co/agxdz2pxea"
"Lego_enthusiast",8,"lego"
"Lego_enthusiast",8,"star"
"Lego_enthusiast",8,"wars"
"Lego_enthusiast",8,"minifigures"
"Lego_enthusiast",8,"lot"
"Lego_enthusiast",8,"mini"
"Lego_enthusiast",8,"figures"
"Lego_enthusiast",8,"legos"
"Lego_enthusiast",8,"bids"
"Lego_enthusiast",8,"watchers"
"Lego_enthusiast",8,"mon"
"Lego_enthusiast",8,"30th"
"Lego_enthusiast",8,"aug"
"Lego_enthusiast",8,"352am"
"Lego_enthusiast",8,"https://t.co/79efrq0otx"
"Lego_enthusiast",8,"#lego"
"Lego_enthusiast",8,"#afol"
"Lego_enthusiast",8,"#legos"
"Lego_enthusiast",8,"#legofan"
"Lego_enthusiast",8,"#legomania"
"Lego_enthusiast",8,"#ad"
"Lego_enthusiast",8,"#legolife"
"Lego_enthusiast",8,"https://t.co/05z5obhm0e"
"Lego_enthusiast",9,"lego"
"Lego_enthusiast",9,"star"
"Lego_enthusiast",9,"wars"
"Lego_enthusiast",9,"betrayal"
"Lego_enthusiast",9,"cloud"
"Lego_enthusiast",9,"city"
"Lego_enthusiast",9,"sealed"
"Lego_enthusiast",9,"bids"
"Lego_enthusiast",9,"watchers"
"Lego_enthusiast",9,"mon"
"Lego_enthusiast",9,"6th"
"Lego_enthusiast",9,"sep"
"Lego_enthusiast",9,"316am"
"Lego_enthusiast",9,"https://t.co/duv6vea4pw"
"Lego_enthusiast",9,"#lego"
"Lego_enthusiast",9,"#afol"
"Lego_enthusiast",9,"#legos"
"Lego_enthusiast",9,"#legofan"
"Lego_enthusiast",9,"#legomania"
"Lego_enthusiast",9,"#ad"
"Lego_enthusiast",9,"#legolife"
"Lego_enthusiast",9,"https://t.co/ufkdfmope0"
"Lego_enthusiast",10,"lego"
"Lego_enthusiast",10,"star"
"Lego_enthusiast",10,"wars"
"Lego_enthusiast",10,"ucs"
"Lego_enthusiast",10,"tie"
"Lego_enthusiast",10,"interceptor"
"Lego_enthusiast",10,"official"
"Lego_enthusiast",10,"complete"
"Lego_enthusiast",10,"stickers"
"Lego_enthusiast",10,"bids"
"Lego_enthusiast",10,"watchers"
"Lego_enthusiast",10,"sun"
"Lego_enthusiast",10,"5th"
"Lego_enthusiast",10,"sep"
"Lego_enthusiast",10,"836pm"
"Lego_enthusiast",10,"https://t.co/fiognxajt2"
"Lego_enthusiast",10,"#lego"
"Lego_enthusiast",10,"#afol"
"Lego_enthusiast",10,"#legos"
"Lego_enthusiast",10,"#legofan"
"Lego_enthusiast",10,"#legomania"
"Lego_enthusiast",10,"#ad"
"Lego_enthusiast",10,"#legolife"
"Lego_enthusiast",10,"https://t.co/d7khex4kkv"
"andrearweir",1,"check"
"andrearweir",1,"ebay"
"andrearweir",1,"https://t.co/1timrxhq39"
"andrearweir",1,"⁦ebaypromoter⁩"
"andrearweir",2,"check"
"andrearweir",2,"ebay"
"andrearweir",2,"https://t.co/1timrxhq39"
"andrearweir",2,"⁦bcsbargainbin⁩"
"andrearweir",3,"check"
"andrearweir",3,"ebay"
"andrearweir",3,"https://t.co/1timrxhq39"
"andrearweir",3,"⁦mainetreasures⁩"
"andrearweir",4,"check"
"andrearweir",4,"ebay"
"andrearweir",4,"https://t.co/1timrxhq39"
"andrearweir",4,"⁦ebayuk⁩"
"andrearweir",5,"check"
"andrearweir",5,"ebay"
"andrearweir",5,"https://t.co/1timrxhq39"
"andrearweir",5,"⁦bcsebaystore⁩"
"andrearweir",6,"check"
"andrearweir",6,"ebay"
"andrearweir",6,"https://t.co/1timrxhq39"
"andrearweir",6,"⁦richard57307834⁩"
"andrearweir",7,"check"
"andrearweir",7,"ebay"
"andrearweir",7,"https://t.co/1timrxhq39"
"andrearweir",7,"⁦ebay⁩"
"andrearweir",8,"check"
"andrearweir",8,"ebay"
"andrearweir",8,"https://t.co/1timrxhq39"
"andrearweir",8,"⁦ebayretweeter⁩"
"andrearweir",9,"check"
"andrearweir",9,"ebay"
"andrearweir",9,"https://t.co/1timrxhq39"
"andrearweir",9,"⁦ebaynewsroom⁩"
"andrearweir",10,"check"
"andrearweir",10,"ebay"
"andrearweir",10,"https://t.co/re8bcsstsp"
"andrearweir",10,"⁦ebayretweeter⁩"
"andrearweir",11,"check"
"andrearweir",11,"chapter"
"andrearweir",11,"book"
"andrearweir",11,"lot"
"andrearweir",11,"level"
"andrearweir",11,"reader"
"andrearweir",11,"books"
"andrearweir",11,"star"
"andrearweir",11,"wars"
"andrearweir",11,"lego"
"andrearweir",11,"space"
"andrearweir",11,"chimps"
"andrearweir",11,"jackie"
"andrearweir",11,"chan"
"andrearweir",11,"https://t.co/thojphldff"
"andrearweir",11,"@ebay"
"andrearweir",12,"check"
"andrearweir",12,"ebay"
"andrearweir",12,"https://t.co/1timrxhq39"
"andrearweir",12,"⁦ebaysurfer⁩"
"andrearweir",13,"check"
"andrearweir",13,"ebay"
"andrearweir",13,"https://t.co/1timrxhq39"
"andrearweir",13,"@ebay"
"andrearweir",14,"check"
"andrearweir",14,"ebay"
"andrearweir",14,"https://t.co/1timrxhq39"
"andrearweir",14,"⁦ebayretweeter⁩"
"SkyloftianSS",1,"@tjphatty"
"SkyloftianSS",1,"tj"
"SkyloftianSS",1,"fiending"
"SkyloftianSS",1,"lego"
"SkyloftianSS",1,"star"
"SkyloftianSS",1,"wars"
"SkyloftianSS",1,"speed"
"SkyloftianSS",1,"runs"
"EthanMacncheese",1,"@ericinsarasota"
"EthanMacncheese",1,"lego"
"EthanMacncheese",1,"star"
"EthanMacncheese",1,"wars"
"EthanMacncheese",1,"makes"
"EthanMacncheese",1,"picture"
"EthanMacncheese",1,"infinitely"
"EthanMacncheese",1,"love"
"EthanMacncheese",1,"game"
"EthanMacncheese",1,"death"
"itsjohnbitchez",1,"@revivedoziach"
"itsjohnbitchez",1,"preorder"
"itsjohnbitchez",1,"lego"
"itsjohnbitchez",1,"star"
"itsjohnbitchez",1,"wars"
"itsjohnbitchez",1,"skywalker"
"itsjohnbitchez",1,"saga"
"LEGOTSSNEWSII",1,"shoulder"
"LEGOTSSNEWSII",1,"camera"
"LEGOTSSNEWSII",1,"aim"
"LEGOTSSNEWSII",1,"sights"
"LEGOTSSNEWSII",1,"blasters"
"LEGOTSSNEWSII",1,"cover"
"LEGOTSSNEWSII",1,"barricades"
"LEGOTSSNEWSII",1,"combat"
"LEGOTSSNEWSII",1,"roll"
"LEGOTSSNEWSII",1,"straight"
"LEGOTSSNEWSII",1,"exciting"
"LEGOTSSNEWSII",1,"blaster"
"LEGOTSSNEWSII",1,"battles"
"LEGOTSSNEWSII",1,"lego"
"LEGOTSSNEWSII",1,"star"
"LEGOTSSNEWSII",1,"wars"
"LEGOTSSNEWSII",1,"skywalker"
"LEGOTSSNEWSII",1,"saga"
"LEGOTSSNEWSII",1,"https://t.co/dnvqzw82pg"
"LEGOTSSNEWSII",2,"unlike"
"LEGOTSSNEWSII",2,"lego"
"LEGOTSSNEWSII",2,"star"
"LEGOTSSNEWSII",2,"wars"
"LEGOTSSNEWSII",2,"force"
"LEGOTSSNEWSII",2,"awakens"
"LEGOTSSNEWSII",2,"skywalker"
"LEGOTSSNEWSII",2,"saga"
"LEGOTSSNEWSII",2,"manual"
"LEGOTSSNEWSII",2,"rolling"
"LEGOTSSNEWSII",2,"automatic"
"LEGOTSSNEWSII",2,"barrel"
"LEGOTSSNEWSII",2,"rolling"
"LEGOTSSNEWSII",2,"https://t.co/sefasjqlw1"
"LEGOTSSNEWSII",3,"@tactop"
"LEGOTSSNEWSII",3,"lego"
"LEGOTSSNEWSII",3,"star"
"LEGOTSSNEWSII",3,"wars"
"LEGOTSSNEWSII",3,"skywalker"
"LEGOTSSNEWSII",3,"saga"
"LEGOTSSNEWSII",3,"marketing"
"LEGOTSSNEWSII",3,"https://t.co/sqtla6niqu"
"LEGOTSSNEWSII",4,"planet"
"LEGOTSSNEWSII",4,"excited"
"LEGOTSSNEWSII",4,"travel"
"LEGOTSSNEWSII",4,"explore"
"LEGOTSSNEWSII",4,"lego"
"LEGOTSSNEWSII",4,"star"
"LEGOTSSNEWSII",4,"wars"
"LEGOTSSNEWSII",4,"skywalker"
"LEGOTSSNEWSII",4,"saga"
"LEGOTSSNEWSII",4,"https://t.co/uovofualjh"
"LEGOTSSNEWSII",5,"ready"
"LEGOTSSNEWSII",5,"watch"
"LEGOTSSNEWSII",5,"lego"
"LEGOTSSNEWSII",5,"star"
"LEGOTSSNEWSII",5,"wars"
"LEGOTSSNEWSII",5,"trailer"
"LEGOTSSNEWSII",5,"finish"
"LEGOTSSNEWSII",5,"trailer"
"LEGOTSSNEWSII",5,"reality"
"LEGOTSSNEWSII",5,"settles"
"LEGOTSSNEWSII",5,"https://t.co/chsyyjr5fg"
"LEGOTSSNEWSII",6,"@whysosirius21"
"LEGOTSSNEWSII",6,"@justxavier2004"
"LEGOTSSNEWSII",6,"@kt199923"
"LEGOTSSNEWSII",6,"opinions"
"LEGOTSSNEWSII",6,"star"
"LEGOTSSNEWSII",6,"wars"
"LEGOTSSNEWSII",6,"movies"
"LEGOTSSNEWSII",6,"lego"
"LEGOTSSNEWSII",6,"makes"
"LEGOTSSNEWSII",6,"playing"
"LEGOTSSNEWSII",6,"sequels"
"LEGOTSSNEWSII",6,"means"
"LEGOTSSNEWSII",6,"missing"
"LEGOTSSNEWSII",6,"incredible"
"LEGOTSSNEWSII",6,"content"
"LEGOTSSNEWSII",7,"lego"
"LEGOTSSNEWSII",7,"star"
"LEGOTSSNEWSII",7,"wars"
"LEGOTSSNEWSII",7,"skywalker"
"LEGOTSSNEWSII",7,"sagas"
"LEGOTSSNEWSII",7,"menu"
"LEGOTSSNEWSII",7,"screen"
"LEGOTSSNEWSII",7,"officially"
"LEGOTSSNEWSII",7,"time"
"LEGOTSSNEWSII",7,"https://t.co/9xh2ul2f1c"
"LEGOTSSNEWSII",8,"star"
"LEGOTSSNEWSII",8,"wars"
"LEGOTSSNEWSII",8,"sith"
"LEGOTSSNEWSII",8,"excited"
"LEGOTSSNEWSII",8,"play"
"LEGOTSSNEWSII",8,"lego"
"LEGOTSSNEWSII",8,"star"
"LEGOTSSNEWSII",8,"wars"
"LEGOTSSNEWSII",8,"skywalker"
"LEGOTSSNEWSII",8,"saga"
"LEGOTSSNEWSII",8,"https://t.co/lgp7xpqtdr"
"LEGOTSSNEWSII",9,"lego"
"LEGOTSSNEWSII",9,"star"
"LEGOTSSNEWSII",9,"wars"
"LEGOTSSNEWSII",9,"level"
"LEGOTSSNEWSII",9,"playing"
"LEGOTSSNEWSII",9,"https://t.co/rxykibybun"
"KenoAlek",1,"@virdidiana"
"KenoAlek",1,"lego"
"KenoAlek",1,"star"
"KenoAlek",1,"wars"
"KenoAlek",1,"anti"
"KenoAlek",1,"cheat"
"KenoAlek",1,"cod"
"Juzon_",1,"@saintsrow"
"Juzon_",1,"@gamescom"
"Juzon_",1,"trailer"
"Juzon_",1,"ass"
"Juzon_",1,"lego"
"Juzon_",1,"star"
"Juzon_",1,"wars"
"Juzon_",1,"sells"
"Juzon_",1,"trailer"
"Juzon_",1,"tbh"
"Snubby21",1,"lego"
"Snubby21",1,"star"
"Snubby21",1,"wars"
"Snubby21",1,"tcs"
"Snubby21",1,"top"
"Snubby21",1,"game"
"Snubby21",1,"time"
"Snubby21",1,"https://t.co/g103fyygdm"
"Rob7yay",1,"@fazeclan"
"Rob7yay",1,"lego"
"Rob7yay",1,"star"
"Rob7yay",1,"wars"
"FanthaTracks",1,"damn"
"FanthaTracks",1,"cool"
"FanthaTracks",1,"@albolego"
"FanthaTracks",1,"lego"
"FanthaTracks",1,"started"
"FanthaTracks",1,"star"
"FanthaTracks",1,"wars"
"FanthaTracks",1,"helmets"
"FanthaTracks",1,"collection"
"FanthaTracks",1,"cool"
"FanthaTracks",1,"helmets"
"FanthaTracks",1,"body"
"FanthaTracks",1,"discovered"
"FanthaTracks",1,"brick"
"FanthaTracks",1,"built"
"FanthaTracks",1,"minifigure"
"FanthaTracks",1,"@aukbricks"
"FanthaTracks",1,"pe"
"FanthaTracks",1,"https://t.co/woutw1mem1"
"FanthaTracks",1,"https://t.co/u8odizmf1k"
"FanthaTracks",2,"week"
"FanthaTracks",2,"star"
"FanthaTracks",2,"wars"
"FanthaTracks",2,"lego"
"FanthaTracks",2,"star"
"FanthaTracks",2,"wars"
"FanthaTracks",2,"skywalker"
"FanthaTracks",2,"saga"
"FanthaTracks",2,"trailer"
"FanthaTracks",2,"tony"
"FanthaTracks",2,"mcvey"
"FanthaTracks",2,"salacious"
"FanthaTracks",2,"crumb"
"FanthaTracks",2,"https://t.co/jmylbohrrv"
"FanthaTracks",2,"#starwars"
"FanthaTracks",2,"#fanthatracks"
"FanthaTracks",2,"#twisw"
"FanthaTracks",2,"#thisweekinstarwars"
"FanthaTracks",2,"@starwars"
"FanthaTracks",2,"https://t.co/0zekzdqc8i"
"FanthaTracks",3,"lego"
"FanthaTracks",3,"star"
"FanthaTracks",3,"wars"
"FanthaTracks",3,"battles"
"FanthaTracks",3,"apple"
"FanthaTracks",3,"arcade"
"FanthaTracks",3,"https://t.co/zgmahxt9il"
"FanthaTracks",3,"#starwars"
"FanthaTracks",3,"#fanthatracks"
"FanthaTracks",3,"@starwars"
"FanthaTracks",3,"@lswgame"
"FanthaTracks",3,"#legostarwars"
"FanthaTracks",3,"https://t.co/inhwqlfnux"
"FanthaTracks",4,"lego"
"FanthaTracks",4,"star"
"FanthaTracks",4,"wars"
"FanthaTracks",4,"magazine"
"FanthaTracks",4,"hits"
"FanthaTracks",4,"uk"
"FanthaTracks",4,"shelves"
"FanthaTracks",4,"wednesday"
"FanthaTracks",4,"1st"
"FanthaTracks",4,"september"
"FanthaTracks",4,"https://t.co/kpypgipesb"
"FanthaTracks",4,"#starwars"
"FanthaTracks",4,"#fanthatracks"
"FanthaTracks",4,"#legostarwars"
"FanthaTracks",4,"#legostarwarsmagazine"
"FanthaTracks",4,"https://t.co/a2sitiyewp"
"gbsheard",1,"live"
"gbsheard",1,"tonight"
"gbsheard",1,"time"
"gbsheard",1,"playing"
"gbsheard",1,"lego"
"gbsheard",1,"star"
"gbsheard",1,"wars"
"gbsheard",1,"mario"
"gbsheard",1,"guys"
"gbsheard",1,"decide"
"gbsheard",1,"start"
"gbsheard",1,"tonight"
"gbsheard",1,"poll"
"gbsheard",1,"https://t.co/wqgtjmiden"
"afnewsinfo",1,"lego"
"afnewsinfo",1,"sets"
"afnewsinfo",1,"launch"
"afnewsinfo",1,"tonight"
"afnewsinfo",1,"advent"
"afnewsinfo",1,"calendars"
"afnewsinfo",1,"jurassic"
"afnewsinfo",1,"world"
"afnewsinfo",1,"star"
"afnewsinfo",1,"wars"
"afnewsinfo",1,"https://t.co/oxvbbou94w"
"afnewsinfo",1,"@comicbook"
"theavltoday",1,"brickville"
"theavltoday",1,"locallyowned"
"theavltoday",1,"lego"
"theavltoday",1,"store"
"theavltoday",1,"arrived"
"theavltoday",1,"asheville"
"theavltoday",1,"mall"
"theavltoday",1,"shop"
"theavltoday",1,"offers"
"theavltoday",1,"inventory"
"theavltoday",1,"kids"
"theavltoday",1,"adults"
"theavltoday",1,"including"
"theavltoday",1,"minecraft"
"theavltoday",1,"star"
"theavltoday",1,"wars"
"theavltoday",1,"scoobydoo"
"theavltoday",1,"themed"
"theavltoday",1,"sets"
"theavltoday",1,"models"
"theavltoday",1,"lifesized"
"theavltoday",1,"sneakers"
"theavltoday",1,"grand"
"theavltoday",1,"pianos"
"theavltoday",1,"https://t.co/cj8xutzp7x"
"LukeGre38681416",1,"earned"
"LukeGre38681416",1,"psn"
"LukeGre38681416",1,"trophy"
"LukeGre38681416",1,"silver"
"LukeGre38681416",1,"lego"
"LukeGre38681416",1,"star"
"LukeGre38681416",1,"wars"
"LukeGre38681416",1,"force"
"LukeGre38681416",1,"awakens"
"LukeGre38681416",1,"https://t.co/gwewxjv0mv"
"Tact_Op",1,"@justxavier2004"
"Tact_Op",1,"yep"
"Tact_Op",1,"include"
"Tact_Op",1,"characters"
"Tact_Op",1,"capes"
"Tact_Op",1,"equipped"
"Tact_Op",1,"unequipped"
"Tact_Op",1,"characters"
"Tact_Op",1,"textures"
"Tact_Op",1,"visible"
"Tact_Op",1,"appearances"
"Tact_Op",1,"sand"
"Tact_Op",1,"dirt"
"Tact_Op",1,"snow"
"Tact_Op",1,"characters"
"Tact_Op",1,"lego"
"Tact_Op",1,"star"
"Tact_Op",1,"wars"
"Tact_Op",1,"sets"
"Tact_Op",1,"identified"
"Tact_Op",2,"lego"
"Tact_Op",2,"star"
"Tact_Op",2,"wars"
"Tact_Op",2,"game"
"Tact_Op",2,"instagram"
"Tact_Op",2,"account"
"Tact_Op",2,"marketing"
"Tact_Op",2,"#legostarwarstheskywalkersaga"
"Tact_Op",2,"https://t.co/xn04lwwucn"
"MuddledDelight",1,"@markedme"
"MuddledDelight",1,"bugs"
"MuddledDelight",1,"reason"
"MuddledDelight",1,"sexism"
"MuddledDelight",1,"liking"
"MuddledDelight",1,"disney"
"MuddledDelight",1,"amp"
"MuddledDelight",1,"coloring"
"MuddledDelight",1,"count"
"MuddledDelight",1,"childlike"
"MuddledDelight",1,"behavior"
"MuddledDelight",1,"liking"
"MuddledDelight",1,"star"
"MuddledDelight",1,"wars"
"MuddledDelight",1,"amp"
"MuddledDelight",1,"lego"
"MuddledDelight",1,"childlike"
"MuddledDelight",1,"simple"
"MuddledDelight",1,"joys"
"MuddledDelight",1,"scattered"
"MuddledDelight",1,"rainbows"
"MuddledDelight",1,"prism"
"MuddledDelight",1,"loving"
"MuddledDelight",1,"dinosaurs"
"MuddledDelight",1,"puppies"
"A7ZATRU",1,"lego"
"A7ZATRU",1,"star"
"A7ZATRU",1,"wars"
"A7ZATRU",1,"battles"
"A7ZATRU",1,"revival"
"A7ZATRU",1,"appears"
"A7ZATRU",1,"shut"
