"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x2167059661","x1405291831068266496",2021-06-16 22:30:56,"JennyBryan","Congrats to @jburnmurdoch on his @sigmaawards success 🎉
If you do data and/or vis work, his submission is an interesting read. It really underscores the zany mix of tasks behind this sort of impactful work.
https://t.co/yl9E00IDw1","Twitter Web App",230,,,,FALSE,FALSE,39,6,,,,,"sigmaawards.org/john-burn-murd…","https://t.co/yl9E00IDw1","https://sigmaawards.org/john-burn-murdoch/",,,,,,,,,"x43878033 x1205148348090638336","jburnmurdoch sigmaawards","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JennyBryan/status/1405291831068266496","Jenny Bryan","Vancouver, BC","Software engineer @rstudio, humane #rstats, adjunct prof @UBC where I created @STAT545, part of @ropensci, she/her","https://t.co/sEy63FLvY2",FALSE,34935,653,941,13758,32794,2013-10-31 18:32:37,TRUE,"https://t.co/sEy63FLvY2","https://jennybryan.org",,"https://pbs.twimg.com/profile_banners/2167059661/1611015960","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351323614696464386/emJb3_ol_normal.jpg"
"x2167059661","x1404900483962052610",2021-06-15 20:35:51,"JennyBryan","My team at @rstudio is full of humble, hungry, brilliant folks. We help our customers use our pro products and open source #datascience tools in #RStats and #Python, + writing, speaking, and influencing product direction internally. 

And we're ✨hiring✨ https://t.co/mG2dmmssW3","Twitter Web App",140,,,,FALSE,TRUE,0,44,,,,,,,,,,,,,,,,"x2248976972 x235261861","alexkgold rstudio","en",,,,,,,,,,,,,,,,"x1404882499252195334","My team at @rstudio is full of humble, hungry, brilliant folks. We help our customers use our pro products and open source #datascience tools in #RStats and #Python, + writing, speaking, and influencing product direction internally. 

And we're ✨hiring✨ https://t.co/mG2dmmssW3",2021-06-15 19:24:23,"Twitter Web App",142,44,"x2248976972","alexkgold","Alex Gold",999,278,1204,"Washington DC","Solutions Engineer @rstudio; mostly #rstats, occasionally politics and handstands. (He/Him)",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JennyBryan/status/1404900483962052610","Jenny Bryan","Vancouver, BC","Software engineer @rstudio, humane #rstats, adjunct prof @UBC where I created @STAT545, part of @ropensci, she/her","https://t.co/sEy63FLvY2",FALSE,34935,653,941,13758,32794,2013-10-31 18:32:37,TRUE,"https://t.co/sEy63FLvY2","https://jennybryan.org",,"https://pbs.twimg.com/profile_banners/2167059661/1611015960","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351323614696464386/emJb3_ol_normal.jpg"
"x2167059661","x1404833457532928009",2021-06-15 16:09:31,"JennyBryan","@groundwalkergmb @ucfagls @rstudio use_blank_slate(scope = c(""user"", ""project""))
scope = ""user"" means ""for me globally, as a user""
scope = ""project"" means ""for this specific project""","Twitter Web App",147,"x1404691575079268355","x2420613404","groundwalkergmb",FALSE,FALSE,6,0,,,,,,,,,,,,,,,,"x2420613404 x282815200 x235261861","groundwalkergmb ucfagls rstudio","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JennyBryan/status/1404833457532928009","Jenny Bryan","Vancouver, BC","Software engineer @rstudio, humane #rstats, adjunct prof @UBC where I created @STAT545, part of @ropensci, she/her","https://t.co/sEy63FLvY2",FALSE,34935,653,941,13758,32794,2013-10-31 18:32:37,TRUE,"https://t.co/sEy63FLvY2","https://jennybryan.org",,"https://pbs.twimg.com/profile_banners/2167059661/1611015960","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351323614696464386/emJb3_ol_normal.jpg"
"x2167059661","x1404832520214958080",2021-06-15 16:05:48,"JennyBryan","@groundwalkergmb @ucfagls @rstudio it edits a config file

much like ... `git config --global` changes the behavior of all git commands forever in the future","Twitter Web App",122,"x1404681365212188676","x2420613404","groundwalkergmb",FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"x2420613404 x282815200 x235261861","groundwalkergmb ucfagls rstudio","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JennyBryan/status/1404832520214958080","Jenny Bryan","Vancouver, BC","Software engineer @rstudio, humane #rstats, adjunct prof @UBC where I created @STAT545, part of @ropensci, she/her","https://t.co/sEy63FLvY2",FALSE,34935,653,941,13758,32794,2013-10-31 18:32:37,TRUE,"https://t.co/sEy63FLvY2","https://jennybryan.org",,"https://pbs.twimg.com/profile_banners/2167059661/1611015960","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351323614696464386/emJb3_ol_normal.jpg"
"x2167059661","x1404676046151028743",2021-06-15 05:44:01,"JennyBryan","@ucfagls @rstudio last I checked, the concern is that changing the default would be extremely upsetting for those who are used to saving/restoring .RData

it's hard to balance the competing needs, but yeah, I'd be happy if the blank slate behaviour were the default","Twitter Web App",247,"x1404673903448965121","x282815200","ucfagls",FALSE,FALSE,17,1,,,,,,,,,,,,,,,,"x282815200 x235261861","ucfagls rstudio","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JennyBryan/status/1404676046151028743","Jenny Bryan","Vancouver, BC","Software engineer @rstudio, humane #rstats, adjunct prof @UBC where I created @STAT545, part of @ropensci, she/her","https://t.co/sEy63FLvY2",FALSE,34935,653,941,13758,32794,2013-10-31 18:32:37,TRUE,"https://t.co/sEy63FLvY2","https://jennybryan.org",,"https://pbs.twimg.com/profile_banners/2167059661/1611015960","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351323614696464386/emJb3_ol_normal.jpg"
"x2167059661","x1404671335020711940",2021-06-15 05:25:18,"JennyBryan","@rstudio this became possible to do programmatically and at the user- level (vs. project-level), when @rstudio became much easier to configure (in v1.3)

https://t.co/1sszKYoEZ0","Twitter Web App",168,"x1404665665076662273","x2167059661","JennyBryan",FALSE,FALSE,14,2,,,,,"blog.rstudio.com/2020/02/18/rst…","https://t.co/1sszKYoEZ0","https://blog.rstudio.com/2020/02/18/rstudio-1-3-preview-configuration/",,,,,,,,,"x235261861 x235261861","rstudio rstudio","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JennyBryan/status/1404671335020711940","Jenny Bryan","Vancouver, BC","Software engineer @rstudio, humane #rstats, adjunct prof @UBC where I created @STAT545, part of @ropensci, she/her","https://t.co/sEy63FLvY2",FALSE,34935,653,941,13758,32794,2013-10-31 18:32:37,TRUE,"https://t.co/sEy63FLvY2","https://jennybryan.org",,"https://pbs.twimg.com/profile_banners/2167059661/1611015960","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351323614696464386/emJb3_ol_normal.jpg"
"x2167059661","x1404666051590180866",2021-06-15 05:04:18,"JennyBryan","@TimTeaFan 🔥🔥🔥","Twitter Web App",3,"x1404546100355346438","x188839854","TimTeaFan",FALSE,FALSE,5,1,,,,,,,,,,,,,,,,"x188839854","TimTeaFan","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JennyBryan/status/1404666051590180866","Jenny Bryan","Vancouver, BC","Software engineer @rstudio, humane #rstats, adjunct prof @UBC where I created @STAT545, part of @ropensci, she/her","https://t.co/sEy63FLvY2",FALSE,34935,653,941,13758,32794,2013-10-31 18:32:37,TRUE,"https://t.co/sEy63FLvY2","https://jennybryan.org",,"https://pbs.twimg.com/profile_banners/2167059661/1611015960","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351323614696464386/emJb3_ol_normal.jpg"
"x2167059661","x1404665665076662273",2021-06-15 05:02:46,"JennyBryan","`usethis::use_blank_slate()` sets your @rstudio preference to NEVER save/restore .RData on exit/startup, which is a lifestyle endorsed by many #rstats folks (including me).

Just did a clean install and got my first chance to use this on my own behalf 😌

https://t.co/Qwd8VzaCVn","Twitter Web App",278,,,,FALSE,FALSE,518,96,,,"rstats",,"usethis.r-lib.org/reference/use_…","https://t.co/Qwd8VzaCVn","https://usethis.r-lib.org/reference/use_blank_slate.html",,,,,,,,,"x235261861","rstudio","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JennyBryan/status/1404665665076662273","Jenny Bryan","Vancouver, BC","Software engineer @rstudio, humane #rstats, adjunct prof @UBC where I created @STAT545, part of @ropensci, she/her","https://t.co/sEy63FLvY2",FALSE,34935,653,941,13758,32794,2013-10-31 18:32:37,TRUE,"https://t.co/sEy63FLvY2","https://jennybryan.org",,"https://pbs.twimg.com/profile_banners/2167059661/1611015960","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351323614696464386/emJb3_ol_normal.jpg"
"x2167059661","x1404105433019686913",2021-06-13 15:56:36,"JennyBryan","@jduckles if she doesn't end the call (vs the other party), she gets left in some difficult state
yeah, the whole concept of quitting apps, switching from one app to another is ... a challenge","Twitter Web App",182,"x1403967511859589125","x1376981","jduckles",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1376981","jduckles","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JennyBryan/status/1404105433019686913","Jenny Bryan","Vancouver, BC","Software engineer @rstudio, humane #rstats, adjunct prof @UBC where I created @STAT545, part of @ropensci, she/her","https://t.co/sEy63FLvY2",FALSE,34935,653,941,13758,32794,2013-10-31 18:32:37,TRUE,"https://t.co/sEy63FLvY2","https://jennybryan.org",,"https://pbs.twimg.com/profile_banners/2167059661/1611015960","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351323614696464386/emJb3_ol_normal.jpg"
"x2167059661","x1403941756178108418",2021-06-13 05:06:13,"JennyBryan","This weekend my family is doing a blameless post mortem on Friday's incident where my mom's struggle to use her new phone had me THIS CLOSE to calling 911.

Based on what I saw via #facetime, I concluded she was having a stroke.

This app can be very difficult for seniors 😔","Twitter Web App",274,,,,FALSE,FALSE,29,2,,,"facetime",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JennyBryan/status/1403941756178108418","Jenny Bryan","Vancouver, BC","Software engineer @rstudio, humane #rstats, adjunct prof @UBC where I created @STAT545, part of @ropensci, she/her","https://t.co/sEy63FLvY2",FALSE,34935,653,941,13758,32794,2013-10-31 18:32:37,TRUE,"https://t.co/sEy63FLvY2","https://jennybryan.org",,"https://pbs.twimg.com/profile_banners/2167059661/1611015960","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351323614696464386/emJb3_ol_normal.jpg"
